cūris bonis,  Ablative,  pl.,  f , first 
disciplīna bona,  Nominative,  sg.,  f , first 
disciplīnae bonae,  Genitive,  sg.,  f , first 
disciplīnae bonae,  Dative,  sg.,  f , first 
disciplīnam bonam,  Accusative,  sg.,  f , first 
disciplīnā bonā,  Ablative,  sg.,  f , first 
disciplīnae bonae,  Nominative,  pl.,  f , first 
disciplīnarum bonarum,  Genitive,  pl.,  f , first 
disciplīnis bonis,  Dative,  pl.,  f , first 
disciplīnas bonas,  Accusative,  pl.,  f , first 
disciplīnis bonis,  Ablative,  pl.,  f , first 
epistula bona,  Nominative,  sg.,  f , first 
epistulae bonae,  Genitive,  sg.,  f , first 
epistulae bonae,  Dative,  sg.,  f , first 
epistulam bonam,  Accusative,  sg.,  f , first 
epistulā bonā,  Ablative,  sg.,  f , first 
epistulae bonae,  Nominative,  pl.,  f , first 
epistularum bonarum,  Genitive,  pl.,  f , first 
epistulis bonis,  Dative,  pl.,  f , first 
epistulas bonas,  Accusative,  pl.,  f , first 
epistulis bonis,  Ablative,  pl.,  f , first 
fābula bona,  Nominative,  sg.,  f , first 
fābulae bonae,  Genitive,  sg.,  f , first 
fābulae bonae,  Dative,  sg.,  f , first 
fābulam bonam,  Accusative,  sg.,  f , first 
fābulā bonā,  Ablative,  sg.,  f , first 
fābulae bonae,  Nominative,  pl.,  f , first 
fābularum bonarum,  Genitive,  pl.,  f , first 
fābulis bonis,  Dative,  pl.,  f , first 
fābulas bonas,  Accusative,  pl.,  f , first 
fābulis bonis,  Ablative,  pl.,  f , first 
fāma bona,  Nominative,  sg.,  f , first 
fāmae bonae,  Genitive,  sg.,  f , first 
fāmae bonae,  Dative,  sg.,  f , first 
fāmam bonam,  Accusative,  sg.,  f , first 
fāmā bonā,  Ablative,  sg.,  f , first 
fāmae bonae,  Nominative,  pl.,  f , first 
fāmarum bonarum,  Genitive,  pl.,  f , first 
fāmis bonis,  Dative,  pl.,  f , first 
fāmas bonas,  Accusative,  pl.,  f , first 
fāmis bonis,  Ablative,  pl.,  f , first 
familia bona,  Nominative,  sg.,  f , first 
familiae bonae,  Genitive,  sg.,  f , first 
familiae bonae,  Dative,  sg.,  f , first 
familiam bonam,  Accusative,  sg.,  f , first 
familiā bonā,  Ablative,  sg.,  f , first 
familiae bonae,  Nominative,  pl.,  f , first 
familiarum bonarum,  Genitive,  pl.,  f , first 
familiis bonis,  Dative,  pl.,  f , first 
familias bonas,  Accusative,  pl.,  f , first 
familiis bonis,  Ablative,  pl.,  f , first 
fēmina bona,  Nominative,  sg.,  f , first 
fēminae bonae,  Genitive,  sg.,  f , first 
fēminae bonae,  Dative,  sg.,  f , first 
fēminam bonam,  Accusative,  sg.,  f , first 
fēminā bonā,  Ablative,  sg.,  f , first 
fēminae bonae,  Nominative,  pl.,  f , first 
fēminarum bonarum,  Genitive,  pl.,  f , first 
fēminis bonis,  Dative,  pl.,  f , first 
fēminas bonas,  Accusative,  pl.,  f , first 
fēminis bonis,  Ablative,  pl.,  f , first 
flamma bona,  Nominative,  sg.,  f , first 
flammae bonae,  Genitive,  sg.,  f , first 
flammae bonae,  Dative,  sg.,  f , first 
flammam bonam,  Accusative,  sg.,  f , first 
flammā bonā,  Ablative,  sg.,  f , first 
flammae bonae,  Nominative,  pl.,  f , first 
flammarum bonarum,  Genitive,  pl.,  f , first 
flammis bonis,  Dative,  pl.,  f , first 
flammas bonas,  Accusative,  pl.,  f , first 
flammis bonis,  Ablative,  pl.,  f , first 
fōrma bona,  Nominative,  sg.,  f , first 
fōrmae bonae,  Genitive,  sg.,  f , first 
fōrmae bonae,  Dative,  sg.,  f , first 
fōrmam bonam,  Accusative,  sg.,  f , first 
fōrmā bonā,  Ablative,  sg.,  f , first 
fōrmae bonae,  Nominative,  pl.,  f , first 
fōrmarum bonarum,  Genitive,  pl.,  f , first 
fōrmis bonis,  Dative,  pl.,  f , first 
fōrmas bonas,  Accusative,  pl.,  f , first 
fōrmis bonis,  Ablative,  pl.,  f , first 
fortūna bona,  Nominative,  sg.,  f , first 
fortūnae bonae,  Genitive,  sg.,  f , first 
fortūnae bonae,  Dative,  sg.,  f , first 
fortūnam bonam,  Accusative,  sg.,  f , first 
fortūnā bonā,  Ablative,  sg.,  f , first 
fortūnae bonae,  Nominative,  pl.,  f , first 
fortūnarum bonarum,  Genitive,  pl.,  f , first 
fortūnis bonis,  Dative,  pl.,  f , first 
fortūnas bonas,  Accusative,  pl.,  f , first 
fortūnis bonis,  Ablative,  pl.,  f , first 
fuga bona,  Nominative,  sg.,  f , first 
fugae bonae,  Genitive,  sg.,  f , first 
fugae bonae,  Dative,  sg.,  f , first 
fugam bonam,  Accusative,  sg.,  f , first 
fugā bonā,  Ablative,  sg.,  f , first 
fugae bonae,  Nominative,  pl.,  f , first 
fugarum bonarum,  Genitive,  pl.,  f , first 
fugis bonis,  Dative,  pl.,  f , first 
fugas bonas,  Accusative,  pl.,  f , first 
fugis bonis,  Ablative,  pl.,  f , first 
glōria bona,  Nominative,  sg.,  f , first 
glōriae bonae,  Genitive,  sg.,  f , first 
glōriae bonae,  Dative,  sg.,  f , first 
glōriam bonam,  Accusative,  sg.,  f , first 
glōriā bonā,  Ablative,  sg.,  f , first 
glōriae bonae,  Nominative,  pl.,  f , first 
glōriarum bonarum,  Genitive,  pl.,  f , first 
glōriis bonis,  Dative,  pl.,  f , first 
glōrias bonas,  Accusative,  pl.,  f , first 
glōriis bonis,  Ablative,  pl.,  f , first 
grātia bona,  Nominative,  sg.,  f , first 
grātiae bonae,  Genitive,  sg.,  f , first 
grātiae bonae,  Dative,  sg.,  f , first 
grātiam bonam,  Accusative,  sg.,  f , first 
grātiā bonā,  Ablative,  sg.,  f , first 
grātiae bonae,  Nominative,  pl.,  f , first 
grātiarum bonarum,  Genitive,  pl.,  f , first 
grātiis bonis,  Dative,  pl.,  f , first 
grātias bonas,  Accusative,  pl.,  f , first 
grātiis bonis,  Ablative,  pl.,  f , first 
hōra bona,  Nominative,  sg.,  f , first 
hōrae bonae,  Genitive,  sg.,  f , first 
hōrae bonae,  Dative,  sg.,  f , first 
hōram bonam,  Accusative,  sg.,  f , first 
hōrā bonā,  Ablative,  sg.,  f , first 
hōrae bonae,  Nominative,  pl.,  f , first 
hōrarum bonarum,  Genitive,  pl.,  f , first 
hōris bonis,  Dative,  pl.,  f , first 
hōras bonas,  Accusative,  pl.,  f , first 
hōris bonis,  Ablative,  pl.,  f , first 
iniūria bona,  Nominative,  sg.,  f , first 
iniūriae bonae,  Genitive,  sg.,  f , first 
iniūriae bonae,  Dative,  sg.,  f , first 
iniūriam bonam,  Accusative,  sg.,  f , first 
iniūriā bonā,  Ablative,  sg.,  f , first 
iniūriae bonae,  Nominative,  pl.,  f , first 
iniūriarum bonarum,  Genitive,  pl.,  f , first 
iniūriis bonis,  Dative,  pl.,  f , first 
iniūrias bonas,  Accusative,  pl.,  f , first 
iniūriis bonis,  Ablative,  pl.,  f , first 
īnsula bona,  Nominative,  sg.,  f , first 
īnsulae bonae,  Genitive,  sg.,  f , first 
īnsulae bonae,  Dative,  sg.,  f , first 
īnsulam bonam,  Accusative,  sg.,  f , first 
īnsulā bonā,  Ablative,  sg.,  f , first 
īnsulae bonae,  Nominative,  pl.,  f , first 
īnsularum bonarum,  Genitive,  pl.,  f , first 
īnsulis bonis,  Dative,  pl.,  f , first 
īnsulas bonas,  Accusative,  pl.,  f , first 
īnsulis bonis,  Ablative,  pl.,  f , first 
invidia bona,  Nominative,  sg.,  f , first 
invidiae bonae,  Genitive,  sg.,  f , first 
invidiae bonae,  Dative,  sg.,  f , first 
invidiam bonam,  Accusative,  sg.,  f , first 
invidiā bonā,  Ablative,  sg.,  f , first 
invidiae bonae,  Nominative,  pl.,  f , first 
invidiarum bonarum,  Genitive,  pl.,  f , first 
invidiis bonis,  Dative,  pl.,  f , first 
invidias bonas,  Accusative,  pl.,  f , first 
invidiis bonis,  Ablative,  pl.,  f , first 
ira bona,  Nominative,  sg.,  f , first 
irae bonae,  Genitive,  sg.,  f , first 
irae bonae,  Dative,  sg.,  f , first 
iram bonam,  Accusative,  sg.,  f , first 
irā bonā,  Ablative,  sg.,  f , first 
irae bonae,  Nominative,  pl.,  f , first 
irarum bonarum,  Genitive,  pl.,  f , first 
iris bonis,  Dative,  pl.,  f , first 
iras bonas,  Accusative,  pl.,  f , first 
iris bonis,  Ablative,  pl.,  f , first 
lacrima bona,  Nominative,  sg.,  f , first 
lacrimae bonae,  Genitive,  sg.,  f , first 
lacrimae bonae,  Dative,  sg.,  f , first 
lacrimam bonam,  Accusative,  sg.,  f , first 
lacrimā bonā,  Ablative,  sg.,  f , first 
lacrimae bonae,  Nominative,  pl.,  f , first 
lacrimarum bonarum,  Genitive,  pl.,  f , first 
lacrimis bonis,  Dative,  pl.,  f , first 
lacrimas bonas,  Accusative,  pl.,  f , first 
lacrimis bonis,  Ablative,  pl.,  f , first 
lingua bona,  Nominative,  sg.,  f , first 
linguae bonae,  Genitive,  sg.,  f , first 
linguae bonae,  Dative,  sg.,  f , first 
linguam bonam,  Accusative,  sg.,  f , first 
linguā bonā,  Ablative,  sg.,  f , first 
linguae bonae,  Nominative,  pl.,  f , first 
linguarum bonarum,  Genitive,  pl.,  f , first 
linguis bonis,  Dative,  pl.,  f , first 
linguas bonas,  Accusative,  pl.,  f , first 
linguis bonis,  Ablative,  pl.,  f , first 
littera bona,  Nominative,  sg.,  f , first 
litterae bonae,  Genitive,  sg.,  f , first 
litterae bonae,  Dative,  sg.,  f , first 
litteram bonam,  Accusative,  sg.,  f , first 
litterā bonā,  Ablative,  sg.,  f , first 
litterae bonae,  Nominative,  pl.,  f , first 
litterarum bonarum,  Genitive,  pl.,  f , first 
litteris bonis,  Dative,  pl.,  f , first 
litteras bonas,  Accusative,  pl.,  f , first 
litteris bonis,  Ablative,  pl.,  f , first 
lūna bona,  Nominative,  sg.,  f , first 
lūnae bonae,  Genitive,  sg.,  f , first 
lūnae bonae,  Dative,  sg.,  f , first 
lūnam bonam,  Accusative,  sg.,  f , first 
lūnā bonā,  Ablative,  sg.,  f , first 
lūnae bonae,  Nominative,  pl.,  f , first 
lūnarum bonarum,  Genitive,  pl.,  f , first 
lūnis bonis,  Dative,  pl.,  f , first 
lūnas bonas,  Accusative,  pl.,  f , first 
lūnis bonis,  Ablative,  pl.,  f , first 
māteria bona,  Nominative,  sg.,  f , first 
māteriae bonae,  Genitive,  sg.,  f , first 
māteriae bonae,  Dative,  sg.,  f , first 
māteriam bonam,  Accusative,  sg.,  f , first 
māteriā bonā,  Ablative,  sg.,  f , first 
māteriae bonae,  Nominative,  pl.,  f , first 
māteriarum bonarum,  Genitive,  pl.,  f , first 
māteriis bonis,  Dative,  pl.,  f , first 
māterias bonas,  Accusative,  pl.,  f , first 
māteriis bonis,  Ablative,  pl.,  f , first 
memoria bona,  Nominative,  sg.,  f , first 
memoriae bonae,  Genitive,  sg.,  f , first 
memoriae bonae,  Dative,  sg.,  f , first 
memoriam bonam,  Accusative,  sg.,  f , first 
memoriā bonā,  Ablative,  sg.,  f , first 
memoriae bonae,  Nominative,  pl.,  f , first 
memoriarum bonarum,  Genitive,  pl.,  f , first 
memoriis bonis,  Dative,  pl.,  f , first 
memorias bonas,  Accusative,  pl.,  f , first 
memoriis bonis,  Ablative,  pl.,  f , first 
mēnsa bona,  Nominative,  sg.,  f , first 
mēnsae bonae,  Genitive,  sg.,  f , first 
mēnsae bonae,  Dative,  sg.,  f , first 
mēnsam bonam,  Accusative,  sg.,  f , first 
mēnsā bonā,  Ablative,  sg.,  f , first 
mēnsae bonae,  Nominative,  pl.,  f , first 
mēnsarum bonarum,  Genitive,  pl.,  f , first 
mēnsis bonis,  Dative,  pl.,  f , first 
mēnsas bonas,  Accusative,  pl.,  f , first 
mēnsis bonis,  Ablative,  pl.,  f , first 
mora bona,  Nominative,  sg.,  f , first 
morae bonae,  Genitive,  sg.,  f , first 
morae bonae,  Dative,  sg.,  f , first 
moram bonam,  Accusative,  sg.,  f , first 
morā bonā,  Ablative,  sg.,  f , first 
morae bonae,  Nominative,  pl.,  f , first 
morarum bonarum,  Genitive,  pl.,  f , first 
moris bonis,  Dative,  pl.,  f , first 
moras bonas,  Accusative,  pl.,  f , first 
moris bonis,  Ablative,  pl.,  f , first 
nātūra bona,  Nominative,  sg.,  f , first 
nātūrae bonae,  Genitive,  sg.,  f , first 
nātūrae bonae,  Dative,  sg.,  f , first 
nātūram bonam,  Accusative,  sg.,  f , first 
nātūrā bonā,  Ablative,  sg.,  f , first 
nātūrae bonae,  Nominative,  pl.,  f , first 
nātūrarum bonarum,  Genitive,  pl.,  f , first 
nātūris bonis,  Dative,  pl.,  f , first 
nātūras bonas,  Accusative,  pl.,  f , first 
nātūris bonis,  Ablative,  pl.,  f , first 
opera bona,  Nominative,  sg.,  f , first 
operae bonae,  Genitive,  sg.,  f , first 
operae bonae,  Dative,  sg.,  f , first 
operam bonam,  Accusative,  sg.,  f , first 
operā bonā,  Ablative,  sg.,  f , first 
operae bonae,  Nominative,  pl.,  f , first 
operarum bonarum,  Genitive,  pl.,  f , first 
operis bonis,  Dative,  pl.,  f , first 
operas bonas,  Accusative,  pl.,  f , first 
operis bonis,  Ablative,  pl.,  f , first 
patria bona,  Nominative,  sg.,  f , first 
patriae bonae,  Genitive,  sg.,  f , first 
patriae bonae,  Dative,  sg.,  f , first 
patriam bonam,  Accusative,  sg.,  f , first 
patriā bonā,  Ablative,  sg.,  f , first 
patriae bonae,  Nominative,  pl.,  f , first 
patriarum bonarum,  Genitive,  pl.,  f , first 
patriis bonis,  Dative,  pl.,  f , first 
patrias bonas,  Accusative,  pl.,  f , first 
patriis bonis,  Ablative,  pl.,  f , first 
pecūnia bona,  Nominative,  sg.,  f , first 
pecūniae bonae,  Genitive,  sg.,  f , first 
pecūniae bonae,  Dative,  sg.,  f , first 
pecūniam bonam,  Accusative,  sg.,  f , first 
pecūniā bonā,  Ablative,  sg.,  f , first 
pecūniae bonae,  Nominative,  pl.,  f , first 
pecūniarum bonarum,  Genitive,  pl.,  f , first 
pecūniis bonis,  Dative,  pl.,  f , first 
pecūnias bonas,  Accusative,  pl.,  f , first 
pecūniis bonis,  Ablative,  pl.,  f , first 
poena bona,  Nominative,  sg.,  f , first 
poenae bonae,  Genitive,  sg.,  f , first 
poenae bonae,  Dative,  sg.,  f , first 
poenam bonam,  Accusative,  sg.,  f , first 
poenā bonā,  Ablative,  sg.,  f , first 
poenae bonae,  Nominative,  pl.,  f , first 
poenarum bonarum,  Genitive,  pl.,  f , first 
poenis bonis,  Dative,  pl.,  f , first 
poenas bonas,  Accusative,  pl.,  f , first 
poenis bonis,  Ablative,  pl.,  f , first 
poēta bona,  Nominative,  sg.,  f , first 
poētae bonae,  Genitive,  sg.,  f , first 
poētae bonae,  Dative,  sg.,  f , first 
poētam bonam,  Accusative,  sg.,  f , first 
poētā bonā,  Ablative,  sg.,  f , first 
poētae bonae,  Nominative,  pl.,  f , first 
poētarum bonarum,  Genitive,  pl.,  f , first 
poētis bonis,  Dative,  pl.,  f , first 
poētas bonas,  Accusative,  pl.,  f , first 
poētis bonis,  Ablative,  pl.,  f , first 
porta bona,  Nominative,  sg.,  f , first 
portae bonae,  Genitive,  sg.,  f , first 
portae bonae,  Dative,  sg.,  f , first 
portam bonam,  Accusative,  sg.,  f , first 
portā bonā,  Ablative,  sg.,  f , first 
portae bonae,  Nominative,  pl.,  f , first 
portarum bonarum,  Genitive,  pl.,  f , first 
portis bonis,  Dative,  pl.,  f , first 
portas bonas,  Accusative,  pl.,  f , first 
portis bonis,  Ablative,  pl.,  f , first 
praeda bona,  Nominative,  sg.,  f , first 
praedae bonae,  Genitive,  sg.,  f , first 
praedae bonae,  Dative,  sg.,  f , first 
praedam bonam,  Accusative,  sg.,  f , first 
praedā bonā,  Ablative,  sg.,  f , first 
praedae bonae,  Nominative,  pl.,  f , first 
praedarum bonarum,  Genitive,  pl.,  f , first 
praedis bonis,  Dative,  pl.,  f , first 
praedas bonas,  Accusative,  pl.,  f , first 
praedis bonis,  Ablative,  pl.,  f , first 
prōvincia bona,  Nominative,  sg.,  f , first 
prōvinciae bonae,  Genitive,  sg.,  f , first 
prōvinciae bonae,  Dative,  sg.,  f , first 
prōvinciam bonam,  Accusative,  sg.,  f , first 
prōvinciā bonā,  Ablative,  sg.,  f , first 
prōvinciae bonae,  Nominative,  pl.,  f , first 
prōvinciarum bonarum,  Genitive,  pl.,  f , first 
prōvinciis bonis,  Dative,  pl.,  f , first 
prōvincias bonas,  Accusative,  pl.,  f , first 
prōvinciis bonis,  Ablative,  pl.,  f , first 
puella bona,  Nominative,  sg.,  f , first 
puellae bonae,  Genitive,  sg.,  f , first 
puellae bonae,  Dative,  sg.,  f , first 
puellam bonam,  Accusative,  sg.,  f , first 
puellā bonā,  Ablative,  sg.,  f , first 
puellae bonae,  Nominative,  pl.,  f , first 
puellarum bonarum,  Genitive,  pl.,  f , first 
puellis bonis,  Dative,  pl.,  f , first 
puellas bonas,  Accusative,  pl.,  f , first 
puellis bonis,  Ablative,  pl.,  f , first 
pūgna bona,  Nominative,  sg.,  f , first 
pūgnae bonae,  Genitive,  sg.,  f , first 
pūgnae bonae,  Dative,  sg.,  f , first 
pūgnam bonam,  Accusative,  sg.,  f , first 
pūgnā bonā,  Ablative,  sg.,  f , first 
pūgnae bonae,  Nominative,  pl.,  f , first 
pūgnarum bonarum,  Genitive,  pl.,  f , first 
pūgnis bonis,  Dative,  pl.,  f , first 
pūgnas bonas,  Accusative,  pl.,  f , first 
pūgnis bonis,  Ablative,  pl.,  f , first 
rīpa bona,  Nominative,  sg.,  f , first 
rīpae bonae,  Genitive,  sg.,  f , first 
rīpae bonae,  Dative,  sg.,  f , first 
rīpam bonam,  Accusative,  sg.,  f , first 
rīpā bonā,  Ablative,  sg.,  f , first 
rīpae bonae,  Nominative,  pl.,  f , first 
rīparum bonarum,  Genitive,  pl.,  f , first 
rīpis bonis,  Dative,  pl.,  f , first 
rīpas bonas,  Accusative,  pl.,  f , first 
rīpis bonis,  Ablative,  pl.,  f , first 
sapientia bona,  Nominative,  sg.,  f , first 
sapientiae bonae,  Genitive,  sg.,  f , first 
sapientiae bonae,  Dative,  sg.,  f , first 
sapientiam bonam,  Accusative,  sg.,  f , first 
sapientiā bonā,  Ablative,  sg.,  f , first 
sapientiae bonae,  Nominative,  pl.,  f , first 
sapientiarum bonarum,  Genitive,  pl.,  f , first 
sapientiis bonis,  Dative,  pl.,  f , first 
sapientias bonas,  Accusative,  pl.,  f , first 
sapientiis bonis,  Ablative,  pl.,  f , first 
scientia bona,  Nominative,  sg.,  f , first 
scientiae bonae,  Genitive,  sg.,  f , first 
scientiae bonae,  Dative,  sg.,  f , first 
scientiam bonam,  Accusative,  sg.,  f , first 
scientiā bonā,  Ablative,  sg.,  f , first 
scientiae bonae,  Nominative,  pl.,  f , first 
scientiarum bonarum,  Genitive,  pl.,  f , first 
scientiis bonis,  Dative,  pl.,  f , first 
scientias bonas,  Accusative,  pl.,  f , first 
scientiis bonis,  Ablative,  pl.,  f , first 
sententia bona,  Nominative,  sg.,  f , first 
sententiae bonae,  Genitive,  sg.,  f , first 
sententiae bonae,  Dative,  sg.,  f , first 
sententiam bonam,  Accusative,  sg.,  f , first 
sententiā bonā,  Ablative,  sg.,  f , first 
sententiae bonae,  Nominative,  pl.,  f , first 
sententiarum bonarum,  Genitive,  pl.,  f , first 
sententiis bonis,  Dative,  pl.,  f , first 
sententias bonas,  Accusative,  pl.,  f , first 
sententiis bonis,  Ablative,  pl.,  f , first 
silva bona,  Nominative,  sg.,  f , first 
silvae bonae,  Genitive,  sg.,  f , first 
silvae bonae,  Dative,  sg.,  f , first 
silvam bonam,  Accusative,  sg.,  f , first 
silvā bonā,  Ablative,  sg.,  f , first 
silvae bonae,  Nominative,  pl.,  f , first 
silvarum bonarum,  Genitive,  pl.,  f , first 
silvis bonis,  Dative,  pl.,  f , first 
silvas bonas,  Accusative,  pl.,  f , first 
silvis bonis,  Ablative,  pl.,  f , first 
stella bona,  Nominative,  sg.,  f , first 
stellae bonae,  Genitive,  sg.,  f , first 
stellae bonae,  Dative,  sg.,  f , first 
stellam bonam,  Accusative,  sg.,  f , first 
stellā bonā,  Ablative,  sg.,  f , first 
stellae bonae,  Nominative,  pl.,  f , first 
stellarum bonarum,  Genitive,  pl.,  f , first 
stellis bonis,  Dative,  pl.,  f , first 
stellas bonas,  Accusative,  pl.,  f , first 
stellis bonis,  Ablative,  pl.,  f , first 
terra bona,  Nominative,  sg.,  f , first 
terrae bonae,  Genitive,  sg.,  f , first 
terrae bonae,  Dative,  sg.,  f , first 
terram bonam,  Accusative,  sg.,  f , first 
terrā bonā,  Ablative,  sg.,  f , first 
terrae bonae,  Nominative,  pl.,  f , first 
terrarum bonarum,  Genitive,  pl.,  f , first 
terris bonis,  Dative,  pl.,  f , first 
terras bonas,  Accusative,  pl.,  f , first 
terris bonis,  Ablative,  pl.,  f , first 
turba bona,  Nominative,  sg.,  f , first 
turbae bonae,  Genitive,  sg.,  f , first 
turbae bonae,  Dative,  sg.,  f , first 
turbam bonam,  Accusative,  sg.,  f , first 
turbā bonā,  Ablative,  sg.,  f , first 
turbae bonae,  Nominative,  pl.,  f , first 
turbarum bonarum,  Genitive,  pl.,  f , first 
turbis bonis,  Dative,  pl.,  f , first 
turbas bonas,  Accusative,  pl.,  f , first 
turbis bonis,  Ablative,  pl.,  f , first 
via bona,  Nominative,  sg.,  f , first 
viae bonae,  Genitive,  sg.,  f , first 
viae bonae,  Dative,  sg.,  f , first 
viam bonam,  Accusative,  sg.,  f , first 
viā bonā,  Ablative,  sg.,  f , first 
viae bonae,  Nominative,  pl.,  f , first 
viarum bonarum,  Genitive,  pl.,  f , first 
viis bonis,  Dative,  pl.,  f , first 
vias bonas,  Accusative,  pl.,  f , first 
viis bonis,  Ablative,  pl.,  f , first 
victōria bona,  Nominative,  sg.,  f , first 
victōriae bonae,  Genitive,  sg.,  f , first 
victōriae bonae,  Dative,  sg.,  f , first 
victōriam bonam,  Accusative,  sg.,  f , first 
victōriā bonā,  Ablative,  sg.,  f , first 
victōriae bonae,  Nominative,  pl.,  f , first 
victōriarum bonarum,  Genitive,  pl.,  f , first 
victōriis bonis,  Dative,  pl.,  f , first 
victōrias bonas,  Accusative,  pl.,  f , first 
victōriis bonis,  Ablative,  pl.,  f , first 
vīta bona,  Nominative,  sg.,  f , first 
vītae bonae,  Genitive,  sg.,  f , first 
vītae bonae,  Dative,  sg.,  f , first 
vītam bonam,  Accusative,  sg.,  f , first 
vītā bonā,  Ablative,  sg.,  f , first 
vītae bonae,  Nominative,  pl.,  f , first 
vītarum bonarum,  Genitive,  pl.,  f , first 
vītis bonis,  Dative,  pl.,  f , first 
vītas bonas,  Accusative,  pl.,  f , first 
vītis bonis,  Ablative,  pl.,  f , first 
umbra bona,  Nominative,  sg.,  f , first 
umbrae bonae,  Genitive,  sg.,  f , first 
umbrae bonae,  Dative,  sg.,  f , first 
umbram bonam,  Accusative,  sg.,  f , first 
umbrā bonā,  Ablative,  sg.,  f , first 
umbrae bonae,  Nominative,  pl.,  f , first 
umbrarum bonarum,  Genitive,  pl.,  f , first 
umbris bonis,  Dative,  pl.,  f , first 
umbras bonas,  Accusative,  pl.,  f , first 
umbris bonis,  Ablative,  pl.,  f , first 
unda bona,  Nominative,  sg.,  f , first 
undae bonae,  Genitive,  sg.,  f , first 
undae bonae,  Dative,  sg.,  f , first 
undam bonam,  Accusative,  sg.,  f , first 
undā bonā,  Ablative,  sg.,  f , first 
undae bonae,  Nominative,  pl.,  f , first 
undarum bonarum,  Genitive,  pl.,  f , first 
undis bonis,  Dative,  pl.,  f , first 
undas bonas,  Accusative,  pl.,  f , first 
undis bonis,  Ablative,  pl.,  f , first 
animus bonus,  Nominative,  sg.,  m , fifth 
animi boni,  Genitive,  sg.,  m , second 
animo bono,  Dative,  sg.,  m , second 
animum bonum,  Accusative,  sg.,  m , second 
animo bono,  Ablative,  sg.,  m , second 
animi boni,  Nominative,  pl.,  m , second 
animorum bonorum,  Genitive,  pl.,  m , second 
animis bonis,  Dative,  pl.,  m , second 
animos bonos,  Accusative,  pl.,  m , second 
animis bonis,  Ablative,  pl.,  m , second 
annus bonus,  Nominative,  sg.,  m , second 
anni boni,  Genitive,  sg.,  m , second 
anno bono,  Dative,  sg.,  m , second 
annum bonum,  Accusative,  sg.,  m , second 
anno bono,  Ablative,  sg.,  m , second 
anni boni,  Nominative,  pl.,  m , second 
annorum bonorum,  Genitive,  pl.,  m , second 
annis bonis,  Dative,  pl.,  m , second 
annos bonos,  Accusative,  pl.,  m , second 
annis bonis,  Ablative,  pl.,  m , second 
barbarus bonus,  Nominative,  sg.,  m , second 
barbari boni,  Genitive,  sg.,  m , second 
barbaro bono,  Dative,  sg.,  m , second 
barbarum bonum,  Accusative,  sg.,  m , second 
barbaro bono,  Ablative,  sg.,  m , second 
barbari boni,  Nominative,  pl.,  m , second 
barbarorum bonorum,  Genitive,  pl.,  m , second 
barbaris bonis,  Dative,  pl.,  m , second 
barbaros bonos,  Accusative,  pl.,  m , second 
barbaris bonis,  Ablative,  pl.,  m , second 
campus bonus,  Nominative,  sg.,  m , second 
campi boni,  Genitive,  sg.,  m , second 
campo bono,  Dative,  sg.,  m , second 
campum bonum,  Accusative,  sg.,  m , second 
campo bono,  Ablative,  sg.,  m , second 
campi boni,  Nominative,  pl.,  m , second 
camporum bonorum,  Genitive,  pl.,  m , second 
campis bonis,  Dative,  pl.,  m , second 
campos bonos,  Accusative,  pl.,  m , second 
campis bonis,  Ablative,  pl.,  m , second 
cibus bonus,  Nominative,  sg.,  m , second 
cibi boni,  Genitive,  sg.,  m , second 
cibo bono,  Dative,  sg.,  m , second 
cibum bonum,  Accusative,  sg.,  m , second 
cibo bono,  Ablative,  sg.,  m , second 
cibi boni,  Nominative,  pl.,  m , second 
ciborum bonorum,  Genitive,  pl.,  m , second 
cibis bonis,  Dative,  pl.,  m , second 
cibos bonos,  Accusative,  pl.,  m , second 
cibis bonis,  Ablative,  pl.,  m , second 
deus bonus,  Nominative,  sg.,  m , second 
dei boni,  Genitive,  sg.,  m , second 
deo bono,  Dative,  sg.,  m , second 
deum bonum,  Accusative,  sg.,  m , second 
deo bono,  Ablative,  sg.,  m , second 
dei boni,  Nominative,  pl.,  m , second 
deorum bonorum,  Genitive,  pl.,  m , second 
deis bonis,  Dative,  pl.,  m , second 
deos bonos,  Accusative,  pl.,  m , second 
deis bonis,  Ablative,  pl.,  m , second 
dolus bonus,  Nominative,  sg.,  m , second 
doli boni,  Genitive,  sg.,  m , second 
dolo bono,  Dative,  sg.,  m , second 
dolum bonum,  Accusative,  sg.,  m , second 
dolo bono,  Ablative,  sg.,  m , second 
doli boni,  Nominative,  pl.,  m , second 
dolorum bonorum,  Genitive,  pl.,  m , second 
dolis bonis,  Dative,  pl.,  m , second 
dolos bonos,  Accusative,  pl.,  m , second 
dolis bonis,  Ablative,  pl.,  m , second 
dominus bonus,  Nominative,  sg.,  m , second 
domini boni,  Genitive,  sg.,  m , second 
domino bono,  Dative,  sg.,  m , second 
dominum bonum,  Accusative,  sg.,  m , second 
domino bono,  Ablative,  sg.,  m , second 
domini boni,  Nominative,  pl.,  m , second 
dominorum bonorum,  Genitive,  pl.,  m , second 
dominis bonis,  Dative,  pl.,  m , second 
dominos bonos,  Accusative,  pl.,  m , second 
dominis bonis,  Ablative,  pl.,  m , second 
equus bonus,  Nominative,  sg.,  m , second 
equi boni,  Genitive,  sg.,  m , second 
equo bono,  Dative,  sg.,  m , second 
equum bonum,  Accusative,  sg.,  m , second 
equo bono,  Ablative,  sg.,  m , second 
